Data downloaded from Alaska Climate Research Center (https://akclimate.org)
Station name: Anchorage
Station ID: USW00026451
Downloaded: Tue Oct 11 2022 12:08:28 GMT-0600 (Mountain Daylight Time)

"Date","Maximum Temperature (degF)","Precipitation (in)","Mean Temperature (degF)","Minimum Temperature (degF)","Snowfall (in)","Snow Depth (in)"
"2016-08-01","65","0.03","59","53","0","0"
"2016-08-02","71","0.18","63.5","56","0","0"
"2016-08-03","70","0","61.5","53","0","0"
"2016-08-04","62","0.76","59.5","57","0","0"
"2016-08-05","66","0.1","61.5","57","0","0"
"2016-08-06","68","0.12","62.5","57","0","0"
"2016-08-07","62","0.69","59","56","0","0"
"2016-08-08","65","1.06","61","57","0","0"
"2016-08-09","68","0","62.5","57","0","0"
"2016-08-10","67","","61","55","0","0"
"2016-08-11","61","0.25","57.5","54","0","0"
"2016-08-12","62","0.17","58","54","0","0"
"2016-08-13","63","0.3","58.5","54","0","0"
"2016-08-14","64","","59.5","55","0","0"
"2016-08-15","67","","60","53","0","0"
"2016-08-16","70","0","62","54","0","0"
"2016-08-17","65","0.07","59.5","54","0","0"
"2016-08-18","69","0.03","62","55","0","0"
"2016-08-19","63","0.06","58.5","54","0","0"
"2016-08-20","66","0.02","60","54","0","0"
"2016-08-21","62","0.01","58.5","55","0","0"
"2016-08-22","60","1.02","57","54","0","0"
"2016-08-23","66","0.22","59.5","53","0","0"
"2016-08-24","69","0.11","62.5","56","0","0"
"2016-08-25","64","0.25","59.5","55","0","0"
"2016-08-26","67","0","61","55","0","0"
"2016-08-27","73","0","64.5","56","0","0"
"2016-08-28","77","0","63.5","50","0","0"
"2016-08-29","72","0","63","54","0","0"
"2016-08-30","74","0","62.5","51","0","0"
"2016-08-31","71","0","57.5","44","0","0"
"2016-09-01","70","0","58","46","0","0"
"2016-09-02","71","0","58.5","46","0","0"
"2016-09-03","66","0","57","48","0","0"
"2016-09-04","62","0.12","58","54","0","0"
"2016-09-05","57","0.28","55","53","0","0"
"2016-09-06","58","0.15","55","52","0","0"
"2016-09-07","64","0.02","57.5","51","0","0"
"2016-09-08","58","0.05","52.5","47","0","0"
"2016-09-09","65","0","54.5","44","0","0"
"2016-09-10","63","0","51","39","0","0"
"2016-09-11","61","0.36","56.5","52","0","0"
"2016-09-12","65","0.25","60.5","56","0","0"
"2016-09-13","61","0","53.5","46","0","0"
"2016-09-14","53","0.08","48.5","44","0","0"
"2016-09-15","57","0.12","51.5","46","0","0"
"2016-09-16","57","0.12","50.5","44","0","0"
"2016-09-17","57","0.03","50.5","44","0","0"
"2016-09-18","58","0","51","44","0","0"
"2016-09-19","59","0","48","37","0","0"
"2016-09-20","58","","53","48","0","0"
"2016-09-21","58","0.06","53","48","0","0"
"2016-09-22","52","0.66","48","44","0","0"
"2016-09-23","56","0.03","51.5","47","0","0"
"2016-09-24","55","0.01","50.5","46","0","0"
"2016-09-25","50","0.01","47","44","0","0"
"2016-09-26","51","0","44","37","0","0"
"2016-09-27","53","0","44","35","0","0"
"2016-09-28","53","0","44.5","36","0","0"
"2016-09-29","53","0","43.5","34","0","0"
"2016-09-30","54","0","43","32","0","0"
"2016-10-01","52","0.13","42","32","0","0"
"2016-10-02","50","","46","42","0","0"
"2016-10-03","51","","44","37","0","0"
"2016-10-04","54","","46","38","0","0"
"2016-10-05","53","0","44","35","0","0"
"2016-10-06","50","0","39","28","0","0"
"2016-10-07","49","0","38.5","28","0","0"
"2016-10-08","49","0","38.5","28","0","0"
"2016-10-09","43","","36","29","0","0"
"2016-10-10","48","0","41","34","0","0"
"2016-10-11","44","0","36.5","29","0","0"
"2016-10-12","48","0","38","28","0","0"
"2016-10-13","51","0","40","29","0","0"
"2016-10-14","48","0","37.5","27","0","0"
"2016-10-15","46","0","36","26","0","0"
"2016-10-16","39","0","35","31","0","0"
"2016-10-17","39","","34","29","","0"
"2016-10-18","42","0","34.5","27","0","0"
"2016-10-19","42","0","35.5","29","0","0"
"2016-10-20","43","0.16","35.5","28","0.2","0"
"2016-10-21","33","0.15","31","29","2.4","1"
"2016-10-22","41","0","34","27","0","3"
"2016-10-23","32","0","24.5","17","0","2"
"2016-10-24","34","0","24.5","15","0","2"
"2016-10-25","32","0","23.5","15","0","2"
"2016-10-26","35","0","29","23","0","2"
"2016-10-27","41","0","30.5","20","0","2"
"2016-10-28","34","","28.5","23","0","2"
"2016-10-29","38","0.02","35","32","0","2"
"2016-10-30","41","0.13","38","35","0","1"
"2016-10-31","40","0","35.5","31","0","0"
"2016-11-01","45","0","38.5","32","0","0"
"2016-11-02","45","0.03","36.5","28","0","0"
"2016-11-03","36","0","30","24","0","0"
"2016-11-04","34","0","28.5","23","0","0"
"2016-11-05","37","","30","23","","0"
"2016-11-06","31","0.05","28.5","26","0.8","0"
"2016-11-07","34","","32.5","31","","1"
"2016-11-08","38","0","33","28","0","1"
"2016-11-09","39","","34.5","30","0","0"
"2016-11-10","47","0.06","38","29","0","0"
"2016-11-11","46","0","37.5","29","0","0"
"2016-11-12","38","","33","28","0","0"
"2016-11-13","44","0","37.5","31","0","0"
"2016-11-14","40","0.07","34.5","29","","0"
"2016-11-15","35","0","32","29","0","0"
"2016-11-16","30","0","26","22","0","0"
"2016-11-17","28","","24.5","21","","0"
"2016-11-18","25","0","23.5","22","0","0"
"2016-11-19","24","0","18.5","13","0","0"
"2016-11-20","26","0","20","14","0","0"
"2016-11-21","29","0","27","25","0","0"
"2016-11-22","25","0","20","15","0","0"
"2016-11-23","23","0","16.5","10","0","0"
"2016-11-24","19","0","13.5","8","0","0"
"2016-11-25","23","0.03","18.5","14","0.4","0"
"2016-11-26","23","0","17.5","12","0","0"
"2016-11-27","27","","22.5","18","",""
"2016-11-28","22","0","15","8","0",""
"2016-11-29","11","0","6","1","0",""
"2016-11-30","19","0.01","10","1","0.1",""
"2016-12-01","24","0.46","21.5","19","7.7","8"
"2016-12-02","25","0.04","20","15","0.7","8"
"2016-12-03","16","0","13.5","11","0","8"
"2016-12-04","12","0","4","-4","0","7"
"2016-12-05","12","","2","-8","","6"
"2016-12-06","17","0","14.5","12","0","6"
"2016-12-07","21","","18.5","16","","5"
"2016-12-08","20","0.01","17.5","15","0.2","6"
"2016-12-09","22","0.02","14.5","7","0.4","6"
"2016-12-10","20","0","11","2","0","5"
"2016-12-11","16","0","8.5","1","0","5"
"2016-12-12","13","","7","1","","5"
"2016-12-13","14","","9.5","5","","5"
"2016-12-14","17","0","10.5","4","0","5"
"2016-12-15","21","0.11","13.5","6","1.6","5"
"2016-12-16","27","","23.5","20","","7"
"2016-12-17","37","0.22","28.5","20","","6"
"2016-12-18","28","0","23.5","19","0","6"
"2016-12-19","28","0.09","23","18","1.8","6"
"2016-12-20","21","","16.5","12","","7"
"2016-12-21","22","0","17","12","0","7"
"2016-12-22","18","0","10","2","0","7"
"2016-12-23","14","","9","4","","7"
"2016-12-24","21","0","14.5","8","0","7"
"2016-12-25","30","0","25.5","21","","7"
"2016-12-26","32","0","27","22","0","6"
"2016-12-27","27","0.05","22","17","1.5","6"
"2016-12-28","28","0.06","18.5","9","0.8","8"
"2016-12-29","16","0.17","10.5","5","1.6","8"
"2016-12-30","31","0.24","21","11","0.6","10"
"2016-12-31","32","0","21","10","0","10"
"2017-01-01","17","0","11","5","0","10"
"2017-01-02","15","","9.5","4","","9"
"2017-01-03","14","","8.5","3","","9"
"2017-01-04","17","","10","3","","9"
"2017-01-05","25","0","13","1","0","9"
"2017-01-06","20","0","15","10","0","9"
"2017-01-07","17","0","8","-1","0","9"
"2017-01-08","14","0","7","0","0","9"
"2017-01-09","17","0","9.5","2","0","9"
"2017-01-10","15","","9","3","","9"
"2017-01-11","15","","9","3","","9"
"2017-01-12","11","","7","3","","9"
"2017-01-13","21","0.21","11.5","2","4","9"
"2017-01-14","28","0.18","22","16","0.7","13"
"2017-01-15","16","0.03","10.5","5","0.6","13"
"2017-01-16","18","0.32","15","12","5.3","13"
"2017-01-17","14","0.01","3.5","-7","0.2","17"
"2017-01-18","-1","","-8","-15","","16"
"2017-01-19","0","","-7.5","-15","","16"
"2017-01-20","12","0.21","3.5","-5","2.2","18"
"2017-01-21","15","0.35","13","11","10.3","27"
"2017-01-22","15","","8.5","2","0.5","25"
"2017-01-23","22","0.04","10.5","-1","1.7","25"
"2017-01-24","27","0","24","21","0","22"
"2017-01-25","30","","27.5","25","","21"
"2017-01-26","43","","36","29","","19"
"2017-01-27","34","0.04","30","26","0.5","20"
"2017-01-28","33","0.32","29","25","5.7","25"
"2017-01-29","26","","20","14","","22"
"2017-01-30","38","0","25.5","13","0","22"
"2017-01-31","37","0","32","27","0","22"
"2017-02-01","31","0","24.5","18","0","21"
"2017-02-02","22","0","14.5","7","0","20"
"2017-02-03","22","0","15.5","9","0","20"
"2017-02-04","23","0","15","7","0","20"
"2017-02-05","17","0","10.5","4","0","20"
"2017-02-06","20","0","13.5","7","0","20"
"2017-02-07","19","0","11.5","4","0","20"
"2017-02-08","19","0.09","11.5","4","2.1","21"
"2017-02-09","20","0.09","17","14","2.7","24"
"2017-02-10","14","0.12","11","8","2.6","25"
"2017-02-11","12","","3.5","-5","0.2","25"
"2017-02-12","18","","5","-8","","24"
"2017-02-13","32","0.05","25.5","19","0.4","23"
"2017-02-14","43","","36","29","","22"
"2017-02-15","36","0.18","31.5","27","3","20"
"2017-02-16","33","0","27.5","22","0","22"
"2017-02-17","30","0.08","27","24","1.3","22"
"2017-02-18","29","0.03","27.5","26","0.8","23"
"2017-02-19","28","0.11","24","20","3.4","24"
"2017-02-20","20","0.01","13.5","7","0.9","26"
"2017-02-21","14","","5","-4","0.1","26"
"2017-02-22","22","0.15","17","12","1.3","26"
"2017-02-23","25","0","21.5","18","0","25"
"2017-02-24","30","0.06","27","24","0.3","25"
"2017-02-25","27","","24","21","0.1","24"
"2017-02-26","28","","25","22","","24"
"2017-02-27","25","0.02","20","15","0.4","24"
"2017-02-28","24","0","19","14","0","23"
"2017-03-01","20","0","14","8","0","22"
"2017-03-02","26","0","17.5","9","0","22"
"2017-03-03","26","0","17","8","0","22"
"2017-03-04","21","0","10.5","0","0","22"
"2017-03-05","23","0","11.5","0","0","22"
"2017-03-06","16","0","8.5","1","0","22"
"2017-03-07","21","0","6.5","-8","0","22"
"2017-03-08","28","0","20.5","13","0","22"
"2017-03-09","28","0","19","10","0","22"
"2017-03-10","27","0","15.5","4","0","22"
"2017-03-11","31","0","20","9","0","21"
"2017-03-12","31","0","17","3","0","21"
"2017-03-13","30","0","24.5","19","0","21"
"2017-03-14","23","0","17.5","12","0","21"
"2017-03-15","22","0","15.5","9","0","21"
"2017-03-16","25","0","19","13","0","21"
"2017-03-17","23","0","15.5","8","0","21"
"2017-03-18","22","0","12.5","3","0","21"
"2017-03-19","29","0","20.5","12","0","21"
"2017-03-20","32","0","19.5","7","0","21"
"2017-03-21","30","0","23","16","0","21"
"2017-03-22","30","0","18.5","7","0","21"
"2017-03-23","31","0","19.5","8","0","20"
"2017-03-24","29","0","22","15","0","20"
"2017-03-25","33","0","20.5","8","0","20"
"2017-03-26","35","0","25.5","16","0","20"
"2017-03-27","34","0","25.5","17","0","20"
"2017-03-28","32","0.1","29.5","27","1.3","21"
"2017-03-29","34","0.55","30","26","8.4","28"
"2017-03-30","35","","27","19","","26"
"2017-03-31","35","0.02","32.5","30","0.6","26"
"2017-04-01","43","","37.5","32","0","24"
"2017-04-02","40","0","36.5","33","0","23"
"2017-04-03","40","0.02","33","26","","22"
"2017-04-04","47","","40.5","34","0","21"
"2017-04-05","47","","40","33","0","20"
"2017-04-06","44","0","38.5","33","0","18"
"2017-04-07","47","0","37.5","28","0","16"
"2017-04-08","46","0","36.5","27","0","15"
"2017-04-09","43","0","37","31","0","13"
"2017-04-10","44","","36","28","0","12"
"2017-04-11","48","0","38","28","0","11"
"2017-04-12","52","0","39.5","27","0","10"
"2017-04-13","52","0","39.5","27","0","9"
"2017-04-14","52","0","40","28","0","7"
"2017-04-15","52","0","40.5","29","0","6"
"2017-04-16","43","0","36","29","0","5"
"2017-04-17","45","0","39.5","34","0","2"
"2017-04-18","49","0","38","27","0",""
"2017-04-19","50","0","38","26","0",""
"2017-04-20","52","0","41","30","0","0"
"2017-04-21","54","0","42","30","0","0"
"2017-04-22","56","0","43","30","0","0"
"2017-04-23","55","","47.5","40","0","0"
"2017-04-24","49","0.03","45","41","0","0"
"2017-04-25","49","","43.5","38","0","0"
"2017-04-26","55","","44","33","0","0"
"2017-04-27","52","0.22","46","40","0","0"
"2017-04-28","54","0.13","46.5","39","0","0"
"2017-04-29","53","0","42.5","32","0","0"
"2017-04-30","54","0","47","40","0","0"
"2017-05-01","47","0","42","37","0","0"
"2017-05-02","52","0","44","36","0","0"
"2017-05-03","55","","46","37","0","0"
"2017-05-04","55","0","47.5","40","0","0"
"2017-05-05","54","0","43","32","0","0"
"2017-05-06","56","0","46","36","0","0"
"2017-05-07","50","0","46","42","0","0"
"2017-05-08","57","","45.5","34","0","0"
"2017-05-09","56","0","49","42","0","0"
"2017-05-10","60","","50","40","0","0"
"2017-05-11","65","0","52.5","40","0","0"
"2017-05-12","57","0","48.5","40","0","0"
"2017-05-13","50","","43.5","37","0","0"
"2017-05-14","56","0.22","48.5","41","0","0"
"2017-05-15","66","0","51.5","37","0","0"
"2017-05-16","62","0","55.5","49","0","0"
"2017-05-17","55","","50.5","46","0","0"
"2017-05-18","52","0.07","48","44","0","0"
"2017-05-19","53","0.05","48.5","44","0","0"
"2017-05-20","57","","50","43","0","0"
"2017-05-21","49","0.24","46.5","44","0","0"
"2017-05-22","59","0.02","51.5","44","0","0"
"2017-05-23","55","0","48.5","42","0","0"
"2017-05-24","53","0.29","47.5","42","0","0"
"2017-05-25","55","0.04","49","43","0","0"
"2017-05-26","53","","46.5","40","0","0"
"2017-05-27","50","0","46","42","0","0"
"2017-05-28","48","","44.5","41","0","0"
"2017-05-29","50","0.13","46","42","0","0"
"2017-05-30","60","0","48","36","0","0"
"2017-05-31","70","0","54","38","0","0"
"2017-06-01","75","0","58.5","42","0","0"
"2017-06-02","62","0","58","54","0","0"
"2017-06-03","61","0.01","54.5","48","0","0"
"2017-06-04","59","0","53","47","0","0"
"2017-06-05","60","0.14","53.5","47","0","0"
"2017-06-06","59","0","52.5","46","0","0"
"2017-06-07","64","0.02","57.5","51","0","0"
"2017-06-08","65","0.01","58","51","0","0"
"2017-06-09","66","0.01","59.5","53","0","0"
"2017-06-10","58","0.02","55","52","0","0"
"2017-06-11","61","0","56","51","0","0"
"2017-06-12","55","0.01","51","47","0","0"
"2017-06-13","59","0.05","52.5","46","0","0"
"2017-06-14","60","","53.5","47","0","0"
"2017-06-15","65","0","53.5","42","0","0"
"2017-06-16","66","0","57","48","0","0"
"2017-06-17","62","","55.5","49","0","0"
"2017-06-18","61","","54","47","0","0"
"2017-06-19","65","0.02","54.5","44","0","0"
"2017-06-20","57","0.37","53.5","50","0","0"
"2017-06-21","60","","53","46","0","0"
"2017-06-22","58","","54.5","51","0","0"
"2017-06-23","56","","53","50","0","0"
"2017-06-24","67","0","55.5","44","0","0"
"2017-06-25","67","0","59.5","52","0","0"
"2017-06-26","59","","55.5","52","0","0"
"2017-06-27","60","0.03","56.5","53","0","0"
"2017-06-28","64","0.01","58","52","0","0"
"2017-06-29","58","0.13","54.5","51","0","0"
"2017-06-30","66","0.04","58","50","0","0"
"2017-07-01","65","0.02","58","51","0","0"
"2017-07-02","57","0.53","55","53","0","0"
"2017-07-03","58","0.22","54.5","51","0","0"
"2017-07-04","64","0","58","52","0","0"
"2017-07-05","67","0","61.5","56","0","0"
"2017-07-06","70","","61","52","0","0"
"2017-07-07","67","0.07","61","55","0","0"
"2017-07-08","61","0.54","56.5","52","0","0"
"2017-07-09","65","","58","51","0","0"
"2017-07-10","67","","56","45","0","0"
"2017-07-11","67","0","60","53","0","0"
"2017-07-12","72","0","63","54","0","0"
"2017-07-13","74","0.03","63","52","0","0"
"2017-07-14","71","0.08","66","61","0","0"
"2017-07-15","68","0","62","56","0","0"
"2017-07-16","65","0","59","53","0","0"
"2017-07-17","63","","59.5","56","0","0"
"2017-07-18","62","0.02","59.5","57","0","0"
"2017-07-19","59","0.37","57","55","0","0"
"2017-07-20","68","","61.5","55","0","0"
"2017-07-21","70","0","63","56","0","0"
"2017-07-22","73","","61.5","50","0","0"
"2017-07-23","76","0","66.5","57","0","0"
"2017-07-24","67","","62","57","0","0"
"2017-07-25","62","0.08","59","56","0","0"
"2017-07-26","63","0.17","59","55","0","0"
"2017-07-27","67","0","60","53","0","0"
"2017-07-28","61","","59","57","0","0"
"2017-07-29","68","","61","54","0","0"
"2017-07-30","72","","62.5","53","0","0"
"2017-07-31","68","","62.5","57","0","0"
"2017-08-01","66","0.01","62","58","0","0"
"2017-08-02","64","0.08","60.5","57","0","0"
"2017-08-03","62","0.03","59","56","0","0"
"2017-08-04","72","0","62.5","53","0","0"
"2017-08-05","75","0","64.5","54","0","0"
"2017-08-06","66","0","60.5","55","0","0"
"2017-08-07","68","","59","50","0","0"
"2017-08-08","72","0","63.5","55","0","0"
"2017-08-09","67","0.09","60.5","54","0","0"
"2017-08-10","65","0.16","59","53","0","0"
"2017-08-11","59","0.29","55.5","52","0","0"
"2017-08-12","62","0.33","58","54","0","0"
"2017-08-13","61","0.66","55.5","50","0","0"
"2017-08-14","67","0","60","53","0","0"
"2017-08-15","65","0.01","59.5","54","0","0"
"2017-08-16","56","0.83","52.5","49","0","0"
"2017-08-17","59","0.02","53.5","48","0","0"
"2017-08-18","59","0.31","54","49","0","0"
"2017-08-19","62","","55.5","49","0","0"
"2017-08-20","56","0.33","53.5","51","0","0"
"2017-08-21","57","0.38","53.5","50","0","0"
"2017-08-22","67","0","59","51","0","0"
"2017-08-23","62","0.07","56.5","51","0","0"
"2017-08-24","58","0.15","55.5","53","0","0"
"2017-08-25","61","0.12","55.5","50","0","0"
"2017-08-26","64","","57.5","51","0","0"
"2017-08-27","66","0","56","46","0","0"
"2017-08-28","62","0.01","56","50","0","0"
"2017-08-29","65","0.12","58","51","0","0"
"2017-08-30","61","","55.5","50","0","0"
"2017-08-31","55","0.1","52","49","0","0"
"2017-09-01","58","0.56","53.5","49","0","0"
"2017-09-02","59","","53","47","0","0"
"2017-09-03","53","","48.5","44","0","0"
"2017-09-04","66","","56.5","47","0","0"
"2017-09-05","56","0.53","51","46","0","0"
"2017-09-06","63","","58","53","0","0"
"2017-09-07","54","0.05","50","46","0","0"
"2017-09-08","63","0","53.5","44","0","0"
"2017-09-09","63","0","55","47","0","0"
"2017-09-10","59","","54.5","50","0","0"
"2017-09-11","59","","52","45","0","0"
"2017-09-12","59","","52","45","0","0"
"2017-09-13","61","","58","55","0","0"
"2017-09-14","56","0.04","53","50","0","0"
"2017-09-15","60","","53.5","47","0","0"
"2017-09-16","55","","51","47","0","0"
"2017-09-17","58","","52.5","47","0","0"
"2017-09-18","53","0.17","50","47","0","0"
"2017-09-19","59","0","50.5","42","0","0"
"2017-09-20","58","0","50","42","0","0"
"2017-09-21","48","0.35","45.5","43","0","0"
"2017-09-22","50","0.29","48","46","0","0"
"2017-09-23","51","0.14","49.5","48","0","0"
"2017-09-24","59","0.07","54","49","0","0"
"2017-09-25","55","0.04","49","43","0","0"
"2017-09-26","57","","48.5","40","0","0"
"2017-09-27","56","0.21","51.5","47","0","0"
"2017-09-28","58","","52","46","0","0"
"2017-09-29","54","0.01","49.5","45","0","0"
"2017-09-30","54","0","45","36","0","0"
"2017-10-01","52","","42","32","0","0"
"2017-10-02","53","0.02","48","43","0","0"
"2017-10-03","55","0.34","50.5","46","0","0"
"2017-10-04","53","0.52","49","45","0","0"
"2017-10-05","52","0.32","48.5","45","0","0"
"2017-10-06","53","0.07","46.5","40","0","0"
"2017-10-07","51","","42.5","34","0","0"
"2017-10-08","47","0.06","44","41","0","0"
"2017-10-09","51","0","43","35","0","0"
"2017-10-10","53","0","48","43","0","0"
"2017-10-11","51","0","45","39","0","0"
"2017-10-12","47","0.17","42","37","0","0"
"2017-10-13","50","0.36","44","38","0","0"
"2017-10-14","43","0","37.5","32","0","0"
"2017-10-15","42","0","35","28","0","0"
"2017-10-16","40","0","32.5","25","0","0"
"2017-10-17","39","0","31","23","0","0"
"2017-10-18","40","0","33.5","27","0","0"
"2017-10-19","35","0","28.5","22","0","0"
"2017-10-20","28","0","23.5","19","0","0"
"2017-10-21","29","0.03","25","21","0.3","0"
"2017-10-22","36","0.02","28","20","0.2",""
"2017-10-23","38","0.01","29","20","",""
"2017-10-24","35","","32.5","30","","0"
"2017-10-25","49","0.02","40","31","","0"
"2017-10-26","51","","44","37","0","0"
"2017-10-27","50","0.07","44","38","0","0"
"2017-10-28","45","0","40","35","0","0"
"2017-10-29","40","0.47","36.5","33","0","0"
"2017-10-30","49","0.64","43","37","0","0"
"2017-10-31","40","","36.5","33","0","0"
"2017-11-01","34","0","32","30","0","0"
"2017-11-02","33","0","30.5","28","0","0"
"2017-11-03","35","0","32","29","0","0"
"2017-11-04","32","0","28.5","25","0","0"
"2017-11-05","33","0.3","29","25","3.4",""
"2017-11-06","35","0","30","25","0","3"
"2017-11-07","30","0","23.5","17","0","3"
"2017-11-08","28","0","22","16","0","3"
"2017-11-09","26","0.05","20.5","15","0.6","3"
"2017-11-10","25","0","18.5","12","0","4"
"2017-11-11","28","0","21","14","0","4"
"2017-11-12","25","0","16","7","0","3"
"2017-11-13","31","0","18.5","6","0","3"
"2017-11-14","31","0","28","25","0","3"
"2017-11-15","26","0","18.5","11","0","3"
"2017-11-16","27","0.11","22.5","18","1.5","3"
"2017-11-17","22","0.01","16","10","","5"
"2017-11-18","22","0","14","6","0","5"
"2017-11-19","21","0.2","19","17","1.8","5"
"2017-11-20","28","0","18.5","9","0","7"
"2017-11-21","22","0.02","14","6","0.5","7"
"2017-11-22","17","0","9","1","0","7"
"2017-11-23","21","0","13.5","6","0","7"
"2017-11-24","22","0","20.5","19","0","6"
"2017-11-25","20","0","11","2","0","6"
"2017-11-26","16","0","10.5","5","0","6"
"2017-11-27","25","0","19","13","0","6"
"2017-11-28","27","0","22","17","0","6"
"2017-11-29","30","0.02","26","22","","6"
"2017-11-30","26","0","21.5","17","0","6"
"2017-12-01","24","0","17.5","11","0","6"
"2017-12-02","29","0.08","25","21","0.9","6"
"2017-12-03","35","0.01","31.5","28","0.1","7"
"2017-12-04","44","0.11","37.5","31","","6"
"2017-12-05","42","","36.5","31","","6"
"2017-12-06","40","0","34","28","0","6"
"2017-12-07","34","","31","28","0","6"
"2017-12-08","35","0.01","32","29","0","6"
"2017-12-09","31","","28.5","26","0","6"
"2017-12-10","46","0.02","38.5","31","0","6"
"2017-12-11","46","","41.5","37","0","4"
"2017-12-12","45","0","38.5","32","0","2"
"2017-12-13","46","","40","34","0","2"
"2017-12-14","36","","31.5","27","","2"
"2017-12-15","37","","32.5","28","","2"
"2017-12-16","41","0","35","29","0","2"
"2017-12-17","31","0","25.5","20","0","2"
"2017-12-18","25","","21","17","","2"
"2017-12-19","38","0.2","28","18","1.1","2"
"2017-12-20","35","0","27.5","20","0","3"
"2017-12-21","21","0","19","17","0","3"
"2017-12-22","23","0","18","13","0","3"
"2017-12-23","22","0","18.5","15","0","3"
"2017-12-24","26","0","20.5","15","0","3"
"2017-12-25","28","0","22","16","0","3"
"2017-12-26","22","0","15","8","0","3"
"2017-12-27","16","0","11.5","7","0","3"
"2017-12-28","16","","11","6","","3"
"2017-12-29","14","0.01","9.5","5","","3"
"2017-12-30","22","0","17.5","13","0","3"
"2017-12-31","28","0","24.5","21","0","3"
"2018-01-01","34","0.01","26.5","19","","3"
"2018-01-02","44","0.02","37","30","0","3"
"2018-01-03","37","0.45","34.5","32","4.1","2"
"2018-01-04","34","","27.5","21","","7"
"2018-01-05","22","0","17.5","13","0","7"
"2018-01-06","25","0","22","19","","7"
"2018-01-07","23","0","17.5","12","0","7"
"2018-01-08","19","0.01","12.5","6","","7"
"2018-01-09","17","0","11","5","0","7"
"2018-01-10","11","0.01","9","7","0.1","7"
"2018-01-11","23","0","17","11","0","7"
"2018-01-12","30","0","26","22","0","7"
"2018-01-13","43","0.06","33.5","24","","7"
"2018-01-14","43","0","34","25","0","6"
"2018-01-15","31","0","26.5","22","0","6"
"2018-01-16","40","","34.5","29","0","6"
"2018-01-17","36","0","31","26","0","5"
"2018-01-18","31","0","26.5","22","0","5"
"2018-01-19","26","0","19.5","13","0","5"
"2018-01-20","23","0","17","11","0","5"
"2018-01-21","16","","13.5","11","","5"
"2018-01-22","21","","18","15","","5"
"2018-01-23","18","0.18","15","12","6.8","5"
"2018-01-24","12","","9.5","7","","11"
"2018-01-25","8","0.07","5.5","3","0.8","11"
"2018-01-26","20","0","11.5","3","0","11"
"2018-01-27","16","0","10.5","5","0","11"
"2018-01-28","26","0","13","0","0","11"
"2018-01-29","26","0","18","10","0","10"
"2018-01-30","21","0","13.5","6","0","10"
"2018-01-31","22","0","16.5","11","0","10"
"2018-02-01","22","0","13","4","0","10"
"2018-02-02","18","0","8","-2","0","9"
"2018-02-03","20","0","11","2","0","9"
"2018-02-04","17","0","7.5","-2","0","9"
"2018-02-05","20","0","9","-2","0","9"
"2018-02-06","26","0.33","22.5","19","3.7","9"
"2018-02-07","26","0","15.5","5","0","12"
"2018-02-08","19","0.01","11","3","","12"
"2018-02-09","17","0","9","1","0","12"
"2018-02-10","24","0.14","14.5","5","1.4","12"
"2018-02-11","37","0.04","29.5","22","0.2","13"
"2018-02-12","41","0.22","36.5","32","1.3","13"
"2018-02-13","35","0","28.5","22","0","13"
"2018-02-14","31","0.07","28","25","2.3","11"
"2018-02-15","30","0.01","26.5","23","","13"
"2018-02-16","24","","16.5","9","","13"
"2018-02-17","21","","15","9","","13"
"2018-02-18","27","0.02","19","11","0.1","13"
"2018-02-19","27","0.01","25.5","24","","13"
"2018-02-20","26","","24","22","","13"
"2018-02-21","26","0","23","20","0","13"
"2018-02-22","30","0.56","26","22","6.2","13"
"2018-02-23","28","0","19.5","11","0","17"
"2018-02-24","26","0.2","20","14","2.5","18"
"2018-02-25","27","0.05","16.5","6","0.3","19"
"2018-02-26","30","0.57","25","20","4","19"
"2018-02-27","25","0.06","17.5","10","3.3","24"
"2018-02-28","22","0","13","4","0","22"
"2018-03-01","21","0","14","7","0","21"
"2018-03-02","24","0.04","17","10","0.4","21"
"2018-03-03","26","0.1","20.5","15","1.3","20"
"2018-03-04","25","0","20","15","0","22"
"2018-03-05","25","0","17.5","10","0","22"
"2018-03-06","24","0.07","16","8","1.8","22"
"2018-03-07","28","","23","18","","23"
"2018-03-08","28","0.09","25","22","0.8","23"
"2018-03-09","38","0","32.5","27","0","22"
"2018-03-10","35","0","29","23","0","21"
"2018-03-11","28","0.09","23.5","19","3.3","21"
"2018-03-12","37","","27.5","18","","24"
"2018-03-13","38","0.12","32.5","27","2","23"
"2018-03-14","38","0.01","30.5","23","","22"
"2018-03-15","35","0.06","28.5","22","0.8","18"
"2018-03-16","42","0.01","36.5","31","","19"
"2018-03-17","40","","35.5","31","","18"
"2018-03-18","41","0.01","37.5","34","","17"
"2018-03-19","41","0.2","33.5","26","","17"
"2018-03-20","39","0","32","25","0","15"
"2018-03-21","34","0","28.5","23","0","15"
"2018-03-22","35","0","27.5","20","0","15"
"2018-03-23","36","0","27.5","19","0","15"
"2018-03-24","39","0","27","15","0","15"
"2018-03-25","37","0","25.5","14","0","14"
"2018-03-26","37","0","29","21","0","14"
"2018-03-27","36","","28.5","21","","14"
"2018-03-28","39","0.02","35","31","0.4","14"
"2018-03-29","38","","33.5","29","","14"
"2018-03-30","37","0","32.5","28","0","14"
"2018-03-31","37","0","30.5","24","0","13"
"2018-04-01","45","0","34","23","0","13"
"2018-04-02","41","0","35","29","0","13"
